"End Date","EUR/USD","EUR/JPY","EUR/GBP","",""
"2006-10-07","1.2658","149.67","0.6749",,
"2006-10-06","1.2702","149.49","0.6745",,
"2006-10-05","1.2708","150.00","0.6744",,
"2006-10-04","1.2740","149.97","0.6750",,
"2006-10-03","1.2698","149.90","0.6769",,
"2006-10-02","1.2676","149.77","0.6769",,
"2006-10-01","1.2675","149.77","0.6769",,
"2006-09-30","1.2687","149.61","0.6776",,
"2006-09-29","1.2710","149.49","0.6752",,
"2006-09-28","1.2694","148.81","0.6710",,
"2006-09-27","1.2723","148.37","0.6703",,
"2006-09-26","1.2780","148.84","0.6719",,
"2006-09-25","1.2784","149.00","0.6728",,
"2006-09-24","1.2784","149.00","0.6728",,
"2006-09-23","1.2799","148.94","0.6726",,
"2006-09-22","1.2727","148.90","0.6718",,
"2006-09-21","1.2682","148.83","0.6731",,
"2006-09-20","1.2693","149.44","0.6746",,
"2006-09-19","1.2664","149.32","0.6740",,
"2006-09-18","1.2662","148.77","0.6732",,
"2006-09-17","1.2664","148.89","0.6732",,
"2006-09-16","1.2695","149.33","0.6741",,
"2006-09-15","1.2706","149.36","0.6753",,
"2006-09-14","1.2688","149.38","0.6769",,
"2006-09-13","1.2705","149.50","0.6793",,
"2006-09-12","1.2689","148.67","0.6803",,
"2006-09-11","1.2674","148.20","0.6795",,
"2006-09-10","1.2673","148.20","0.6795",,
"2006-09-09","1.2707","148.03","0.6791",,
"2006-09-08","1.2782","148.96","0.6796",,
"2006-09-07","1.2809","149.12","0.6779",,
"2006-09-06","1.2833","148.75","0.6754",,
"2006-09-05","1.2858","149.67","0.6746",,
"2006-09-04","1.2836","150.30","0.6737",,
"2006-09-03","1.2836","150.30","0.6737",,
"2006-09-02","1.2811","150.25","0.6730",,
"2006-09-01","1.2831","150.43","0.6735",,
"2006-08-31","1.2830","150.02","0.6749",,
"2006-08-30","1.2803","149.64","0.6750",,
"2006-08-29","1.2788","149.80","0.6758",,
"2006-08-28","1.2753","149.57","0.6759",,
"2006-08-27","1.2753","149.57","0.6759",,
"2006-08-26","1.2764","149.31","0.6764",,
"2006-08-25","1.2788","148.86","0.6761",,
"2006-08-24","1.2804","149.01","0.6773",,
"2006-08-23","1.2847","149.34","0.6794",,
"2006-08-22","1.2881","149.05","0.6816",,
"2006-08-21","1.2825","148.52","0.6817",,
"2006-08-20","1.2825","148.52","0.6817",,
"2006-08-19","1.2824","148.62","0.6809",,
"2006-08-18","1.2854","148.63","0.6784",,
"2006-08-17","1.2807","148.54","0.6758",,
"2006-08-16","1.2744","148.34","0.6739",,
"2006-08-15","1.2736","148.29","0.6736",,
"2006-08-14","1.2719","147.96","0.6731",,
"2006-08-13","1.2719","147.96","0.6730",,
"2006-08-12","1.2769","147.82","0.6742",,
"2006-08-11","1.2845","147.95","0.6756",,
"2006-08-10","1.2841","148.07","0.6740",,
"2006-08-09","1.2833","147.69","0.6732",,
"2006-08-08","1.2868","147.56","0.6746",,
"2006-08-07","1.2875","147.34","0.6747",,
"2006-08-06","1.2875","147.34","0.6747",,
"2006-08-05","1.2824","147.35","0.6769",,
"2006-08-04","1.2780","146.78","0.6797",,
"2006-08-03","1.2811","146.70","0.6826",,
"2006-08-02","1.2762","146.41","0.6832",,
"2006-08-01","1.2761","146.14","0.6842",,
"2006-07-31","1.2759","146.29","0.6846",,
"2006-07-30","1.2759","146.30","0.6846",,
"2006-07-29","1.2706","146.63","0.6832",,
"2006-07-28","1.2724","147.54","0.6848",,
"2006-07-27","1.2600","147.32","0.6837",,
"2006-07-26","1.2624","147.50","0.6833",,
"2006-07-25","1.2649","147.47","0.6825",,
"2006-07-24","1.2695","147.49","0.6831",,
"2006-07-23","1.2695","147.48","0.6831",,
"2006-07-22","1.2660","147.51","0.6831",,
"2006-07-21","1.2616","147.35","0.6833",,
"2006-07-20","1.2516","146.82","0.6841",,
"2006-07-19","1.2521","146.60","0.6867",,
"2006-07-18","1.2584","146.84","0.6881",,
"2006-07-17","1.2650","146.91","0.6881",,
"2006-07-16","1.2651","146.91","0.6881",,
"2006-07-15","1.2669","146.79","0.6885",,
"2006-07-14","1.2702","146.51","0.6910",,
"2006-07-13","1.2740","146.23","0.6918",,
"2006-07-12","1.2742","145.55","0.6917",,
"2006-07-11","1.2778","145.51","0.6921",,
"2006-07-10","1.2811","146.08","0.6923",,
"2006-07-09","1.2811","146.08","0.6922",,
"2006-07-08","1.2790","146.74","0.6943",,
"2006-07-07","1.2742","147.10","0.6941",,
"2006-07-06","1.2767","146.99","0.6933",,
"2006-07-05","1.2803","146.71","0.6940",,
"2006-07-04","1.2788","146.55","0.6931",,
"2006-07-03","1.2791","146.38","0.6921",,
"2006-07-02","1.2791","146.38","0.6920",,
"2006-07-01","1.2721","145.95","0.6927",,
"2006-06-30","1.2550","145.97","0.6910",,
"2006-06-29","1.2563","146.10","0.6902",,
"2006-06-28","1.2592","146.33","0.6906",,
"2006-06-27","1.2542","145.94","0.6890",,
"2006-06-26","1.2507","145.75","0.6882",,
"2006-06-25","1.2507","145.75","0.6882",,
"2006-06-24","1.2551","145.84","0.6879",,
"2006-06-23","1.2628","145.60","0.6870",,
"2006-06-22","1.2626","144.95","0.6846",,
"2006-06-21","1.2575","144.78","0.6828",,
"2006-06-20","1.2594","145.45","0.6828",,
"2006-06-19","1.2645","145.63","0.6831",,
"2006-06-18","1.2643","145.63","0.6831",,
"2006-06-17","1.2643","145.22","0.6829",,
"2006-06-16","1.2614","144.99","0.6833",,
"2006-06-15","1.2577","144.71","0.6836",,
"2006-06-14","1.2576","144.21","0.6834",,
"2006-06-13","1.2611","144.04","0.6846",,
"2006-06-12","1.2639","144.05","0.6868",,
"2006-06-11","1.2639","144.05","0.6868",,
"2006-06-10","1.2647","144.10","0.6863",,
"2006-06-09","1.2739","145.05","0.6887",,
"2006-06-08","1.2811","145.13","0.6889",,
"2006-06-07","1.2877","144.97","0.6891",,
"2006-06-06","1.2944","144.60","0.6878",,
"2006-06-05","1.2919","144.36","0.6864",,
"2006-06-04","1.2918","144.35","0.6864",,
"2006-06-03","1.2846","144.34","0.6866",,
"2006-06-02","1.2786","144.13","0.6852",,
"2006-06-01","1.2860","144.22","0.6844",,
"2006-05-31","1.2825","143.84","0.6852",,
"2006-05-30","1.2748","143.29","0.6855",,
"2006-05-29","1.2736","143.51","0.6851",,
"2006-05-28","1.2736","143.51","0.6851",,
"2006-05-27","1.2779","143.27","0.6843",,
"2006-05-26","1.2770","143.59","0.6828",,
"2006-05-25","1.2804","143.70","0.6820",,
"2006-05-24","1.2853","143.19","0.6823",,
"2006-05-23","1.2775","143.17","0.6808",,
"2006-05-22","1.2777","142.70","0.6798",,
"2006-05-21","1.2778","142.70","0.6798",,
"2006-05-20","1.2796","142.47","0.6793",,
"2006-05-19","1.2776","141.58","0.6774",,
"2006-05-18","1.2841","140.87","0.6795",,
"2006-05-17","1.2819","141.29","0.6811",,
"2006-05-16","1.2877","141.55","0.6816",,
"2006-05-15","1.2927","142.24","0.6824",,
"2006-05-14","1.2904","141.82","0.6812",,
"2006-05-13","1.2878","141.81","0.6817",,
"2006-05-12","1.2766","141.61","0.6842",,
"2006-05-11","1.2778","141.54","0.6849",,
"2006-05-10","1.2712","141.75","0.6838",,
"2006-05-09","1.2736","142.13","0.6843",,
"2006-05-08","1.2726","143.25","0.6844",,
"2006-05-07","1.2726","143.28","0.6845",,
"2006-05-06","1.2708","144.03","0.6855",,
"2006-05-05","1.2636","143.75","0.6858",,
"2006-05-04","1.2630","143.23","0.6862",,
"2006-05-03","1.2605","143.16","0.6886",,
"2006-05-02","1.2625","143.02","0.6911",,
"2006-05-01","1.2630","143.74","0.6920",,
"2006-04-30","1.2633","143.75","0.6920",,
"2006-04-29","1.2556","143.26","0.6947",,
"2006-04-28","1.2466","142.80","0.6968",,
"2006-04-27","1.2428","142.87","0.6958",,
"2006-04-26","1.2394","142.09","0.6936",,
"2006-04-25","1.2372","142.60","0.6923",,
"2006-04-24","1.2342","143.86","0.6927",,
"2006-04-23","1.2340","143.89","0.6927",,
"2006-04-22","1.2318","144.50","0.6921",,
"2006-04-21","1.2344","145.08","0.6914",,
"2006-04-20","1.2351","144.72","0.6919",,
"2006-04-19","1.2267","144.49","0.6919",,
"2006-04-18","1.2199","144.08","0.6924",,
"2006-04-17","1.2112","143.70","0.6915",,
"2006-04-16","1.2110","143.70","0.6915",,
"2006-04-15","1.2110","143.64","0.6913",,
"2006-04-14","1.2105","143.40","0.6909",,
"2006-04-13","1.2137","143.45","0.6931",,
"2006-04-12","1.2119","143.61","0.6948",,
"2006-04-11","1.2108","143.20","0.6945",,
"2006-04-10","1.2093","143.05","0.6941",,
"2006-04-09","1.2092","143.05","0.6941",,
"2006-04-08","1.2176","143.52","0.6963",,
"2006-04-07","1.2272","144.27","0.6998",,
"2006-04-06","1.2270","143.94","0.6993",,
"2006-04-05","1.2182","143.30","0.6978",,
"2006-04-04","1.2090","142.79","0.6976",,
"2006-04-03","1.2118","142.72","0.6976",,
"2006-04-02","1.2118","142.71","0.6976",,
"2006-04-01","1.2136","142.66","0.6969",,
"2006-03-31","1.2075","141.98","0.6941",,
"2006-03-30","1.2010","141.55","0.6905",,
"2006-03-29","1.2039","140.72","0.6888",,
"2006-03-28","1.2032","140.59","0.6891",,
"2006-03-27","1.2036","141.37","0.6908",,
"2006-03-26","1.2036","141.37","0.6908",,
"2006-03-25","1.1982","141.30","0.6902",,
"2006-03-24","1.2047","141.09","0.6913",,
"2006-03-23","1.2089","141.56","0.6917",,
"2006-03-22","1.2134","141.53","0.6929",,
"2006-03-21","1.2175","141.41","0.6936",,
"2006-03-20","1.2189","141.29","0.6943",,
"2006-03-19","1.2189","141.29","0.6943",,
"2006-03-18","1.2176","141.82","0.6936",,
"2006-03-17","1.2089","141.97","0.6911",,
"2006-03-16","1.2029","141.34","0.6889",,
"2006-03-15","1.1975","141.68","0.6893",,
"2006-03-14","1.1934","141.95","0.6908",,
"2006-03-13","1.1907","141.62","0.6898",,
"2006-03-12","1.1908","141.63","0.6898",,
"2006-03-11","1.1905","141.08","0.6868",,
"2006-03-10","1.1927","140.41","0.6865",,
"2006-03-09","1.1905","140.19","0.6854",,
"2006-03-08","1.1950","140.64","0.6858",,
"2006-03-07","1.2047","140.91","0.6862",,
"2006-03-06","1.2045","140.20","0.6864",,
"2006-03-05","1.2044","140.20","0.6864",,
"2006-03-04","1.2026","139.88","0.6860",,
"2006-03-03","1.1944","138.72","0.6828",,
"2006-03-02","1.1934","138.31","0.6804",,
"2006-03-01","1.1873","137.95","0.6808",,
"2006-02-28","1.1856","137.87","0.6809",,
"2006-02-27","1.1877","138.83","0.6804",,
"2006-02-26","1.1877","138.82","0.6804",,
"2006-02-25","1.1906","139.10","0.6805",,
"2006-02-24","1.1921","140.23","0.6822",,
"2006-02-23","1.1906","141.26","0.6828",,
"2006-02-22","1.1920","141.40","0.6835",,
"2006-02-21","1.1947","141.18","0.6852",,
"2006-02-20","1.1930","140.84","0.6857",,
"2006-02-19","1.1932","140.86","0.6857",,
"2006-02-18","1.1893","140.53","0.6844",,
"2006-02-17","1.1879","140.08","0.6838",,
"2006-02-16","1.1912","140.07","0.6854",,
"2006-02-15","1.1902","139.79","0.6846",,
"2006-02-14","1.1898","140.24","0.6830",,
"2006-02-13","1.1906","140.32","0.6825",,
"2006-02-12","1.1906","140.32","0.6825",,
"2006-02-11","1.1971","141.28","0.6857",,
"2006-02-10","1.1970","141.93","0.6872",,
"2006-02-09","1.1967","141.40","0.6864",,
"2006-02-08","1.1974","141.89","0.6853",,
"2006-02-07","1.2002","142.56","0.6833",,
"2006-02-06","1.2024","143.03","0.6821",,
"2006-02-05","1.2027","143.02","0.6821",,
"2006-02-04","1.2066","143.14","0.6800",,
"2006-02-03","1.2070","142.82","0.6797",,
"2006-02-02","1.2126","142.44","0.6819",,
"2006-02-01","1.2111","142.12","0.6834",,
"2006-01-31","1.2094","142.03","0.6842",,
"2006-01-30","1.2095","141.86","0.6842",,
"2006-01-29","1.2095","141.86","0.6842",,
"2006-01-28","1.2196","142.10","0.6853",,
"2006-01-27","1.2250","141.85","0.6860",,
"2006-01-26","1.2277","141.29","0.6874",,
"2006-01-25","1.2287","140.79","0.6881",,
"2006-01-24","1.2239","140.40","0.6875",,
"2006-01-23","1.2134","139.91","0.6854",,
"2006-01-22","1.2134","139.91","0.6854",,
"2006-01-21","1.2088","139.51","0.6868",,
"2006-01-20","1.2095","139.38","0.6873",,
"2006-01-19","1.2107","139.66","0.6858",,
"2006-01-18","1.2100","139.37","0.6857",,
"2006-01-17","1.2130","139.18","0.6855",,
"2006-01-16","1.2143","138.65","0.6832",,
"2006-01-15","1.2142","138.64","0.6832",,
"2006-01-14","1.2061","138.09","0.6832",,
"2006-01-13","1.2113","138.15","0.6861",,
"2006-01-12","1.2081","138.25","0.6858",,
"2006-01-11","1.2074","138.19","0.6836",,
"2006-01-10","1.2111","138.32","0.6850",,
"2006-01-09","1.2152","139.11","0.6863",,
"2006-01-08","1.2152","139.11","0.6863",,
"2006-01-07","1.2111","140.08","0.6888",,
"2006-01-06","1.2101","140.51","0.6892",,
"2006-01-05","1.1881","139.37","0.6874",,
"2006-01-04","1.1836","139.44","0.6872",,
"2006-01-03","1.1848","139.52","0.6876",,
"2006-01-02","1.1847","139.53","0.6877",,
"2006-01-01","1.1841","139.33","0.6870",,
"2005-12-31","1.1844","139.58","0.6883",,
"2005-12-30","1.1872","139.31","0.6862",,
"2005-12-29","1.1851","138.55","0.6840",,
"2005-12-28","1.1856","137.92","0.6840",,
"2005-12-27","1.1868","137.93","0.6846",,
"2005-12-26","1.1869","137.94","0.6846",,
"2005-12-25","1.1869","138.35","0.6834",,
"2005-12-24","1.1839","138.82","0.6798",,
"2005-12-23","1.1862","139.00","0.6771",,
"2005-12-22","1.1966","139.43","0.6794",,
"2005-12-21","1.2012","139.39","0.6795",,
"2005-12-20","1.2012","138.94","0.6777",,
"2005-12-19","1.2013","138.95","0.6777",,
"2005-12-18","1.1979","139.08","0.6778",,
"2005-12-17","1.1994","140.13","0.6774",,
"2005-12-16","1.2000","142.45","0.6770",,
"2005-12-15","1.1944","143.30","0.6739",,
"2005-12-14","1.1863","142.97","0.6735",,
"2005-12-13","1.1812","142.52","0.6731",,
"2005-12-12","1.1813","142.53","0.6731",,
"2005-12-11","1.1807","142.24","0.6740",,
"2005-12-10","1.1753","141.80","0.6754",,
"2005-12-09","1.1755","142.13","0.6768",,
"2005-12-08","1.1785","142.57","0.6774",,
"2005-12-07","1.1725","141.96","0.6763",,
"2005-12-06","1.1718","141.34","0.6762",,
"2005-12-05","1.1717","141.32","0.6762",,
"2005-12-04","1.1719","141.37","0.6772",,
"2005-12-03","1.1768","141.20","0.6804",,
"2005-12-02","1.1781","140.87","0.6840",,
"2005-12-01","1.1819","140.81","0.6853",,
"2005-11-30","1.1721","140.29","0.6844",,
"2005-11-29","1.1723","140.25","0.6838",,
"2005-11-28","1.1724","140.25","0.6838",,
"2005-11-27","1.1762","140.29","0.6837",,
"2005-11-26","1.1726","140.24","0.6840",,
"2005-11-25","1.1788","140.18","0.6841",,
"2005-11-24","1.1819","140.32","0.6856",,
"2005-11-23","1.1812","140.35","0.6859",,
"2005-11-22","1.1726","139.47","0.6825",,
"2005-11-21","1.1778","140.34","0.6855",,
"2005-11-20","1.1774","140.26","0.6866",,
"2005-11-19","1.1769","140.19","0.6850",,
"2005-11-18","1.1756","139.57","0.6838",,
"2005-11-17","1.1673","139.04","0.6797",,
"2005-11-16","1.1726","139.34","0.6755",,
"2005-11-15","1.1694","138.83","0.6729",,
"2005-11-14","1.1717","138.22","0.6729",,
"2005-11-13","1.1738","138.54","0.6725",,
"2005-11-12","1.1730","138.26","0.6733",,
"2005-11-11","1.1685","138.18","0.6713",,
"2005-11-10","1.1770","138.34","0.6751",,
"2005-11-09","1.1780","138.08","0.6758",,
"2005-11-08","1.1810","138.92","0.6768",,
"2005-11-07","1.1812","139.69","0.6757",,
"2005-11-06","1.1812","139.84","0.6769",,
"2005-11-05","1.1823","139.84","0.6748",,
"2005-11-04","1.1944","139.95","0.6747",,
"2005-11-03","1.2071","141.00","0.6795",,
"2005-11-02","1.2014","140.12","0.6805",,
"2005-11-01","1.2068","139.60","0.6805",,
"2005-10-31","1.2061","139.50","0.6800",,
"2005-10-30","1.2064","139.62","0.6806",,
"2005-10-29","1.2067","139.59","0.6804",,
"2005-10-28","1.2138","140.14","0.6806",,
"2005-10-27","1.2069","139.82","0.6804",,
"2005-10-26","1.2096","139.19","0.6782",,
"2005-10-25","1.1982","138.36","0.6777",,
"2005-10-24","1.1940","138.44","0.6759",,
"2005-10-23","1.1953","138.54","0.6759",,
"2005-10-22","1.1949","138.51","0.6761",,
"2005-10-21","1.2015","138.64","0.6775",,
"2005-10-20","1.2002","138.34","0.6793",,
"2005-10-19","1.1961","138.31","0.6833",,
"2005-10-18","1.2027","138.21","0.6856",,
"2005-10-17","1.2079","137.95","0.6829",,
"2005-10-16","1.2075","137.67","0.6823",,
"2005-10-15","1.2086","137.80","0.6829",,
"2005-10-14","1.2035","137.59","0.6852",,
"2005-10-13","1.2026","137.55","0.6868",,
"2005-10-12","1.1993","137.38","0.6868",,
"2005-10-11","1.2065","137.68","0.6873",,
"2005-10-10","1.2114","137.84","0.6881",,
"2005-10-09","1.2115","137.95","0.6885",,
"2005-10-08","1.2125","137.95","0.6887",,
"2005-10-07","1.2182","137.97","0.6849",,
"2005-10-06","1.1964","136.37","0.6791",,
"2005-10-05","1.1923","136.17","0.6774",,
"2005-10-04","1.1917","136.01","0.6788",,
"2005-10-03","1.2028","136.36","0.6819",,
"2005-10-02","1.2027","136.50","0.6815",,
"2005-10-01","1.2020","136.45","0.6815",,
"2005-09-30","1.2046","136.08","0.6834",,
"2005-09-29","1.2038","136.20","0.6809",,
"2005-09-28","1.2014","136.08","0.6800",,
"2005-09-27","1.2073","135.44","0.6787",,
"2005-09-26","1.2039","135.45","0.6794",,
"2005-09-25","1.2049","135.46","0.6780",,
"2005-09-24","1.2047","135.44","0.6777",,
"2005-09-23","1.2152","135.76","0.6787",,
"2005-09-22","1.2210","135.95","0.6749",,
"2005-09-21","1.2127","135.72","0.6739",,
"2005-09-20","1.2151","135.47","0.6733",,
"2005-09-19","1.2236","136.26","0.6767",,
"2005-09-18","1.2237","136.26","0.6774",,
"2005-09-17","1.2234","136.23","0.6766",,
"2005-09-16","1.2224","135.27","0.6773",,
"2005-09-15","1.2281","135.54","0.6734",,
"2005-09-14","1.2271","135.78","0.6732",,
"2005-09-13","1.2284","135.43","0.6752",,
"2005-09-12","1.2416","135.37","0.6747",,
"2005-09-11","1.2405","136.14","0.6745",,
"2005-09-10","1.2414","136.18","0.6749",,
"2005-09-09","1.2401","137.05","0.6756",,
"2005-09-08","1.2422","136.69","0.6764",,
"2005-09-07","1.2474","136.76","0.6768",,
"2005-09-06","1.2534","136.78","0.6798",,
"2005-09-05","1.2536","137.49","0.6808",,
"2005-09-04","1.2531","137.62","0.6803",,
"2005-09-03","1.2544","137.51","0.6801",,
"2005-09-02","1.2490","137.23","0.6815",,
"2005-09-01","1.2338","136.56","0.6845",,
"2005-08-31","1.2224","136.03","0.6843",,
"2005-08-30","1.2229","135.26","0.6808",,
"2005-08-29","1.2283","135.35","0.6817",,
"2005-08-28","1.2283","135.46","0.6821",,
"2005-08-27","1.2283","135.37","0.6820",,
"2005-08-26","1.2300","135.38","0.6823",,
"2005-08-25","1.2273","135.24","0.6817",,
"2005-08-24","1.2234","134.37","0.6789",,
"2005-08-23","1.2231","134.12","0.6792",,
"2005-08-22","1.2163","134.29","0.6775",,
"2005-08-21","1.2153","134.24","0.6771",,
"2005-08-20","1.2164","134.31","0.6772",,
"2005-08-19","1.2182","134.56","0.6786",,
"2005-08-18","1.2268","134.89","0.6793",,
"2005-08-17","1.2359","135.35","0.6829",,
"2005-08-16","1.2367","135.10","0.6827",,
"2005-08-15","1.2447","136.42","0.6858",,
"2005-08-14","1.2441","136.09","0.6857",,
"2005-08-13","1.2439","136.07","0.6856",,
"2005-08-12","1.2465","136.67","0.6881",,
"2005-08-11","1.2371","136.99","0.6897",,
"2005-08-10","1.2369","138.52","0.6923",,
"2005-08-09","1.2352","138.50","0.6921",,
"2005-08-08","1.2351","138.38","0.7086",,
"2005-08-07","1.2356","140.28","0.7086",,
"2005-08-06","1.2351","140.28","0.6941",,
"2005-08-05","1.2380","137.78","0.6954",,
"2005-08-04","1.2336","137.01","0.6938",,
"2005-08-03","1.2196","135.88","0.6889",,
"2005-08-02","1.2187","136.78","0.6891",,
"2005-08-01","1.2123","136.49","0.6906",,
"2005-07-31","1.2128","136.37","0.6900",,
"2005-07-30","1.2125","136.32","0.6898",,
"2005-07-29","1.2138","136.07","0.6911",,
"2005-07-28","1.2075","135.66","0.6919",,
"2005-07-27","1.2016","135.19","0.6910",,
"2005-07-26","1.2070","134.51","0.6908",,
"2005-07-25","1.2064","134.21","0.6939",,
"2005-07-24","1.2071","134.21","0.6940",,
"2005-07-23","1.2062","134.28","0.6941",,
"2005-07-22","1.2177","134.15","0.6944",,
"2005-07-21","1.2151","136.97","0.6979",,
"2005-07-20","1.2041","135.74","0.6918",,
"2005-07-19","1.2052","134.88","0.6897",,
"2005-07-18","1.2035","135.11","0.6871",,
"2005-07-17","1.2043","135.14","0.6873",,
"2005-07-16","1.2042","135.13","0.6873",,
"2005-07-15","1.2084","135.74","0.6881",,
"2005-07-14","1.2089","135.29","0.6855",,
"2005-07-13","1.2243","135.70","0.6885",,
"2005-07-12","1.2067","134.89","0.6869",,
"2005-07-11","1.1976","134.33","0.6887",,
"2005-07-10","1.1964","134.19","0.6890",,
"2005-07-09","1.1960","134.15","0.6889",,
"2005-07-08","1.1943","133.84","0.6849",,
"2005-07-07","1.1929","133.81","0.6795",,
"2005-07-06","1.1917","132.98","0.6781",,
"2005-07-05","1.1904","132.90","0.6769",,
"2005-07-04","1.1947","133.43","0.6764",,
"2005-07-03","1.1952","133.65","0.6758",,
"2005-07-02","1.1949","133.54","0.6758",,
"2005-07-01","1.2102","134.20","0.6755",,
"2005-06-30","1.2064","133.36","0.6686",,
"2005-06-29","1.2058","132.61","0.6644",,
"2005-06-28","1.2160","132.89","0.6650",,
"2005-06-27","1.2085","132.00","0.6629",,
"2005-06-26","1.2096","131.86","0.6634",,
"2005-06-25","1.2104","132.00","0.6636",,
"2005-06-24","1.2042","131.10","0.6634",,
"2005-06-23","1.2126","131.97","0.6656",,
"2005-06-22","1.2177","131.79","0.6658",,
"2005-06-21","1.2142","132.81","0.6662",,
"2005-06-20","1.2298","133.01","0.6695",,
"2005-06-19","1.2298","133.53","0.6721",,
"2005-06-18","1.2279","133.42","0.6712",,
"2005-06-17","1.2100","131.84","0.6638",,
"2005-06-16","1.2112","132.32","0.6649",,
"2005-06-15","1.2032","131.71","0.6663",,
"2005-06-14","1.2111","132.62","0.6705",,
"2005-06-13","1.2110","131.55","0.6682",,
"2005-06-12","1.2121","131.76","0.6688",,
"2005-06-11","1.2121","131.64","0.6688",,
"2005-06-10","1.2216","131.36","0.6713",,
"2005-06-09","1.2224","131.24","0.6703",,
"2005-06-08","1.2285","130.94","0.6697",,
"2005-06-07","1.2266","131.13","0.6726",,
"2005-06-06","1.2230","131.75","0.6742",,
"2005-06-05","1.2212","131.79","0.6729",,
